Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Performance_Ratio,Power_Deviation,Anomaly_Score,Is_Anomaly_IF,Underperformance_Flag,Combined_Anomaly,Anomaly_Severity
2018-07-24 03:20:00,87.15966796875,4.02764797210693,128.150218139578,53.0783081054687,0.6801367063900053,-31.98632858066525,-0.49294254449480285,0,True,1,Moderate
2018-07-24 04:10:00,316.788208007812,5.40142011642456,441.083571546028,31.0594692230224,0.7182045030134385,-28.179549471941744,-0.49770441795979453,0,True,1,Moderate
2018-07-24 04:20:00,43.0818710327148,3.66446805000305,72.5844007580863,22.0626506805419,0.5935417250706381,-40.645826115229724,-0.549052520975294,0,True,1,Severe
2018-07-24 07:50:00,2397.32592773437,10.4609403610229,3046.95942156159,241.622406005859,0.7867928630696793,-21.32071366021247,-0.5327004610385383,0,True,1,Moderate
2018-07-24 12:30:00,30.6072902679443,3.08600211143493,19.3437766196193,247.461700439453,1.5822809210182944,58.228097271450494,-0.6222785554813843,1,False,1,Critical
2018-07-24 12:50:00,51.1728210449218,3.49679207801818,51.6415359991124,245.847106933593,0.9909236637515523,-0.9076316884190696,-0.5757921961444376,1,False,1,Critical
2018-07-24 13:10:00,24.6048202514648,3.07492709159851,18.8467924555853,254.311203002929,1.3055175836382442,30.551763669766814,-0.6235528973790926,1,False,1,Critical
2018-07-24 17:00:00,105.412300109863,4.21052885055541,163.112910885159,358.576385498046,0.6462535607486389,-35.37464331206386,-0.5982850907869898,1,True,1,Critical
2018-07-24 17:10:00,70.5797729492187,3.93270611763,115.441851913315,4.01935100555419,0.6113880812552175,-38.8611910082413,-0.5523103389731127,0,True,1,Moderate
2018-07-24 17:20:00,54.9624214172363,3.72144198417663,80.72442641627,5.70828819274902,0.6808648035843314,-31.91351840278445,-0.5541751789588945,0,True,1,Moderate
2018-07-24 17:30:00,140.958999633789,4.38358402252197,197.756543164149,11.259030342102,0.7127905689775057,-28.720942596577164,-0.5108256774440701,0,True,1,Moderate
2018-07-24 17:40:00,76.3127136230468,3.98025894165039,124.240893547656,14.5599498748779,0.6142318429120371,-38.576814903908335,-0.5273743153252072,0,True,1,Moderate
2018-07-24 17:50:00,132.969192504882,4.36104202270507,193.151969263597,9.64186954498291,0.688417479373455,-31.158251544927452,-0.5162106004828828,0,True,1,Moderate
2018-07-24 18:00:00,143.179092407226,4.38965892791748,199.002318742658,9.9914379119873,0.7194845396394354,-28.051545533549767,-0.5121815189904213,0,True,1,Moderate
2018-07-24 18:10:00,56.9990310668945,3.79316592216491,91.7102839159752,8.23863887786865,0.6215118742583443,-37.84881148377533,-0.553270501085117,0,True,1,Moderate
2018-07-24 18:40:00,33.8364601135253,3.64628505706787,70.0958718253096,359.449005126953,0.48271686690957255,-51.728311882425224,-0.6247029552294868,1,True,1,Critical
